date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:23	38212/38212	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229544-IgrCOWtZs7bjEuixSwpupb3z0Bk%22	https://ojo.pe/undefined/mujer/moda-belleza/halloween-2022-consigue-que-tu-maquillaje-de-hada-dure-toda-la-noche-con-estos-pasos-rmmn-emcc-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/moda-belleza/halloween-2022-consigue-que-tu-maquillaje-de-hada-dure-toda-la-noche-con-estos-pasos-rmmn-emcc-noticia/index.html	(from https://ojo.pe/)
19:42:23	6140/6140	---M--	200	added ('OK')	image/jpeg	etag:%22ed26536111da22cf092100623329cac09e1508af%22	https://ojo.pe/resizer/YVQ3-yEMq14JkiOxV4SrZI_bZws=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/FUWIVXJWGRDH7EBNDDLBRQRZPA.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/YVQ3-yEMq14JkiOxV4SrZI_bZws=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/FUWIVXJWGRDH7EBNDDLBRQRZPA.jpg	(from https://ojo.pe/ojo-show/)
19:42:23	38212/38212	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229544-jUmlDbqblXAVeK6HHWlpalaKDU0%22	https://ojo.pe/undefined/mujer/moda-belleza/3-consejos-para-preparar-una-fiesta-de-halloween-divertida-y-original-web-ojo-mujer-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/moda-belleza/3-consejos-para-preparar-una-fiesta-de-halloween-divertida-y-original-web-ojo-mujer-noticia/index.html	(from https://ojo.pe/)
19:42:23	204675/204675	---MCZ	200	added ('OK')	text/html	etag:W/%2230d79-5R7iSsSlRcNYUoQaD2xSGFZHxQ8%22	https://ojo.pe/mujer/hogar/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/mujer/hogar/index.html	(from https://ojo.pe/)
19:42:24	38212/38212	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229544-IVIPukIpFU7urp6S3GDlATyCZys%22	https://ojo.pe/undefined/mujer/moda-belleza/disfraces-para-halloween-2022-aprende-como-maquillarte-para-la-noche-de-brujas-rmmn-emcc-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/moda-belleza/disfraces-para-halloween-2022-aprende-como-maquillarte-para-la-noche-de-brujas-rmmn-emcc-noticia/index.html	(from https://ojo.pe/)
19:42:24	38212/38212	---M--	404	error ('Not%20Found')	text/html	etag:W/%229544-EfDxVGJ5ikRxs2dIjQuFJgD0qyI%22	https://ojo.pe/undefined/mujer/hogar/trucos-caseros-de-cocina-para-evitar-que-las-alcachofas-se-pongan-negras-hacks-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/hogar/trucos-caseros-de-cocina-para-evitar-que-las-alcachofas-se-pongan-negras-hacks-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:24	2323/2323	---M--	200	added ('OK')	image/jpeg	etag:%22649c22731ec14b8eb59af152557c7a5a0b694a06%22	https://ojo.pe/resizer/JLniArEmktd3WZ-ANQEI9lTmpvQ=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/T22J5PUWMBCSNMFS2ZPEFY7WPU.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/JLniArEmktd3WZ-ANQEI9lTmpvQ=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/T22J5PUWMBCSNMFS2ZPEFY7WPU.jpg	(from https://ojo.pe/ojo-show/)
19:42:24	38212/38212	---M--	404	error ('Not%20Found')	text/html	etag:W/%229544-+SGGK01VeY5ewkLG8XZmvpjPNa4%22	https://ojo.pe/undefined/mujer/hogar/trucos-de-cocina-como-colocar-la-tapa-de-la-olla-para-que-se-no-desborde-el-agua-hacks-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/hogar/trucos-de-cocina-como-colocar-la-tapa-de-la-olla-para-que-se-no-desborde-el-agua-hacks-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:24	38212/38212	---M--	404	error ('Not%20Found')	text/html	etag:W/%229544-6/EvUzuy1zd1tsUAUNayywXb7Bs%22	https://ojo.pe/undefined/mujer/hogar/trucos-caseros-5-ideas-practicas-para-reciclar-tus-toallas-viejas-hacks-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/hogar/trucos-caseros-5-ideas-practicas-para-reciclar-tus-toallas-viejas-hacks-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:24	38212/38212	---M--	404	error ('Not%20Found')	text/html	etag:W/%229544-te1wg4rxuwSbNQhlXkDwmHz1vP8%22	https://ojo.pe/undefined/mujer/hogar/trucos-caseros-elimina-las-manchas-de-esmalte-de-tu-ropa-o-alfombra-con-estos-pasos-remedios-hacks-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/undefined/mujer/hogar/trucos-caseros-elimina-las-manchas-de-esmalte-de-tu-ropa-o-alfombra-con-estos-pasos-remedios-hacks-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:24	6136/6136	---M--	200	added ('OK')	image/jpeg	etag:%22f3059aa7eeb5b986033d9233123dfc7309e7bc32%22	https://ojo.pe/resizer/2ZRKJN3kx2Zche4DlFjizUfx5r4=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/T22J5PUWMBCSNMFS2ZPEFY7WPU.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/2ZRKJN3kx2Zche4DlFjizUfx5r4=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/T22J5PUWMBCSNMFS2ZPEFY7WPU.jpg	(from https://ojo.pe/ojo-show/)
19:42:24	3288/3288	---M--	200	added ('OK')	image/jpeg	etag:%22aba8022d9c8770fb362f3ef9b4301cfd3c843a41%22	https://ojo.pe/resizer/WqN1kj6T0dsVoLpnUrT1INKZiVs=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/7KASU7VLAFFTZHRIX72JIWXRF4.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/WqN1kj6T0dsVoLpnUrT1INKZiVs=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/7KASU7VLAFFTZHRIX72JIWXRF4.jpg	(from https://ojo.pe/ojo-show/)
19:42:25	9788/9788	---M--	200	added ('OK')	image/jpeg	etag:%229e60483bd31cf9118811ba7564049188ab7072ae%22	https://ojo.pe/resizer/9OlDFH2r_EoGcTgiGMhwk-iLzKw=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/7KASU7VLAFFTZHRIX72JIWXRF4.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/9OlDFH2r_EoGcTgiGMhwk-iLzKw=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/7KASU7VLAFFTZHRIX72JIWXRF4.jpg	(from https://ojo.pe/ojo-show/)
19:42:25	139869/139869	---M-Z	200	added ('OK')	text/html	etag:W/%2221053-0UCbvBYuI3PTtPVsd/X56Znjm4k%22	https://ojo.pe/ojo-show/karol-g-emocionada-con-el-lanzamiento-de-provenza-su-primera-cancion-de-2022-instagram-eeuu-estados-unidos-celebs-rmmn-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/karol-g-emocionada-con-el-lanzamiento-de-provenza-su-primera-cancion-de-2022-instagram-eeuu-estados-unidos-celebs-rmmn-noticia/index.html	(from https://ojo.pe/)
19:42:25	3210/3210	---M--	200	added ('OK')	image/jpeg	etag:%22a238b273bb2d2e479140b99897b6fceb07569d0c%22	https://ojo.pe/resizer/xziMv7iX2dAJssht_ynEZkmPAGc=/118x72/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/1Lzvf1Ot/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/xziMv7iX2dAJssht_ynEZkmPAGc=/118x72/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/1Lzvf1Ot/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:26	165527/165527	---MCZ	200	added ('OK')	text/html	etag:W/%222748d-0GatypEr5fa8yOMcIzUwSAtBVbs%22	https://ojo.pe/ojo-show/nacho-preocupa-a-los-fans-al-pedir-que-recen-por-chyno-miranda-celebs-de-venezuela-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/nacho-preocupa-a-los-fans-al-pedir-que-recen-por-chyno-miranda-celebs-de-venezuela-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:26	9728/9728	---M--	200	added ('OK')	image/jpeg	etag:%22a594f0b84e75027828cae32ad17cd6e90e2b5645%22	https://ojo.pe/resizer/zT_tRZMFFQ1zPjtCF7RwdXUZ9i4=/234x161/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/1Lzvf1Ot/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/zT_tRZMFFQ1zPjtCF7RwdXUZ9i4=/234x161/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/1Lzvf1Ot/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:26	110481/110481	---M-Z	200	added ('OK')	text/html	etag:W/%2219d86-FrzyFycrzVrRUsKgbdQS1SaoFIs%22	https://ojo.pe/ojo-show/conoce-a-dayan-nicole-la-joven-cantante-peruana-que-viene-conquistando-estados-unidos-web-ojo-print-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/conoce-a-dayan-nicole-la-joven-cantante-peruana-que-viene-conquistando-estados-unidos-web-ojo-print-noticia/index.html	(from https://ojo.pe/)
19:42:27	3385/3385	---M--	200	added ('OK')	image/jpeg	etag:%22f8aa010594440772946af940de8ded0c99f28a8d%22	https://ojo.pe/resizer/0wrpcFLxD64Cmwy4PtvO8wFkMUs=/118x72/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/YwFAN3WU/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/0wrpcFLxD64Cmwy4PtvO8wFkMUs=/118x72/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/YwFAN3WU/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:27	114990/114990	---M-Z	200	added ('OK')	text/html	etag:W/%221af23-3iLRXLNMeGulorZvCSr4vfTVPXY%22	https://ojo.pe/hogar/que-remedios-aplicar-para-desinfectar-y-aromatizar-las-sabanas-trucos-caseros-hacks-hogar-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/que-remedios-aplicar-para-desinfectar-y-aromatizar-las-sabanas-trucos-caseros-hacks-hogar-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:27	128777/128777	---M-Z	200	added ('OK')	text/html	etag:W/%221e500-G/7ANQmQWC4F3lHrlI/2wdZToW8%22	https://ojo.pe/ojo-show/nam-joo-hyuk-lo-que-se-sabe-de-vigilante-el-ultimo-drama-coreano-que-realizara-antes-del-servicio-militar-celebs-de-corea-del-sur-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/nam-joo-hyuk-lo-que-se-sabe-de-vigilante-el-ultimo-drama-coreano-que-realizara-antes-del-servicio-militar-celebs-de-corea-del-sur-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:27	112029/112029	---M-Z	200	added ('OK')	text/html	etag:W/%221a393-ifYZ8uDlbev7hkLimqmDkfZC7JI%22	https://ojo.pe/hogar/consejos-para-deshacerte-de-los-gorgojos-que-aparecen-en-la-despensa-de-la-cocina-trucos-caseros-remedios-hacks-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/consejos-para-deshacerte-de-los-gorgojos-que-aparecen-en-la-despensa-de-la-cocina-trucos-caseros-remedios-hacks-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:27	10152/10152	---M--	200	added ('OK')	image/jpeg	etag:%2273c1ccb60a7eff7084c7a12a5af969c29010f08f%22	https://ojo.pe/resizer/e-KWAxI_1ccZLxusFNt08WFaUWE=/234x161/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/YwFAN3WU/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/e-KWAxI_1ccZLxusFNt08WFaUWE=/234x161/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/YwFAN3WU/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:27	205288/205288	---MCZ	200	added ('OK')	text/html	etag:W/%2230fde-lXqEsAIW/5BqCwVmV0MQwfY7iXk%22	https://ojo.pe/hogar/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/index.html	(from https://ojo.pe/)
19:42:28	3684/3684	---M--	200	added ('OK')	image/jpeg	etag:%22daff4bfe9c7b671d4479c9a2fa21166765e28c41%22	https://ojo.pe/resizer/y0uyKPGgKPwkB6dANUwcLnug5zc=/118x72/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/AzasNBFk/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/y0uyKPGgKPwkB6dANUwcLnug5zc=/118x72/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/AzasNBFk/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:28	113952/113952	---M-Z	200	added ('OK')	text/html	etag:W/%221ab17-Rp1WBFMvZgVVbvocDXgftUeTdxY%22	https://ojo.pe/hogar/que-remedios-aplicar-para-blanquear-los-secadores-de-cocina-y-queden-impecables-remedios-hacks-hogar-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/que-remedios-aplicar-para-blanquear-los-secadores-de-cocina-y-queden-impecables-remedios-hacks-hogar-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:28	164469/164469	---MCZ	200	added ('OK')	text/html	etag:W/%222706b-I0r1b1muauI+1ZvO0N8KPvm/smg%22	https://ojo.pe/ojo-show/will-smith-esto-es-lo-que-se-sabe-de-la-fortuna-del-actor-celebs-de-estados-unidos-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/will-smith-esto-es-lo-que-se-sabe-de-la-fortuna-del-actor-celebs-de-estados-unidos-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:28	122262/122262	---M-Z	200	added ('OK')	text/html	etag:W/%221cb8c-ISe4awbFcVBryN20iOelATCSJKo%22	https://ojo.pe/ojo-show/como-una-pelea-con-amber-heard-hizo-que-johnny-depp-perdiera-parte-de-un-dedo-celebs-de-estados-unidos-actores-de-hollywood-actrices-actores-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/como-una-pelea-con-amber-heard-hizo-que-johnny-depp-perdiera-parte-de-un-dedo-celebs-de-estados-unidos-actores-de-hollywood-actrices-actores-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:28	11663/11663	---M--	200	added ('OK')	image/jpeg	etag:%2232fb756d97afcdd3d38e6a4f5272fa1ebe675f56%22	https://ojo.pe/resizer/P3rZP7rZyo1v5_voteF-JWYw4zE=/234x161/smart/filters:format(jpeg):quality(75)/cdn.jwplayer.com/v2/media/AzasNBFk/poster.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/P3rZP7rZyo1v5_voteF-JWYw4zE=/234x161/smart/filters_format(jpeg)_quality(75)/cdn.jwplayer.com/v2/media/AzasNBFk/poster.jpg	(from https://ojo.pe/ojo-show/)
19:42:28	115721/115721	---M-Z	200	added ('OK')	text/html	etag:W/%221b200-3mkhVHQ2DgrgTUMrSSDYXa/U+Mk%22	https://ojo.pe/hogar/como-evitar-que-la-pasta-se-seque-al-recalentarla-trucos-caseros-y-consejos-recetas-remedios-hacks-cocina-hogar-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/como-evitar-que-la-pasta-se-seque-al-recalentarla-trucos-caseros-y-consejos-recetas-remedios-hacks-cocina-hogar-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:29	3498/3498	---M--	200	added ('OK')	image/jpeg	etag:%224b2efef44cdcdbd8a7f631134d165cea311c22af%22	https://ojo.pe/resizer/VPfD-gTWEnOTJfB0bqUJ-cD65us=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/I7AYXYBM2JA3ZPMUNGZ5OMKQUI.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/VPfD-gTWEnOTJfB0bqUJ-cD65us=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/I7AYXYBM2JA3ZPMUNGZ5OMKQUI.jpg	(from https://ojo.pe/ojo-show/)
19:42:29	121867/121867	---M-Z	200	added ('OK')	text/html	etag:W/%221ca02-DxNFKk9nS3iTqjL44/hzIOjpXC8%22	https://ojo.pe/ojo-show/el-motivo-por-el-que-andres-garcia-debe-recibir-sangre-constantemente-celebs-de-mexico-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/el-motivo-por-el-que-andres-garcia-debe-recibir-sangre-constantemente-celebs-de-mexico-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:29	122151/122151	---M-Z	200	added ('OK')	text/html	etag:W/%221cb1d-w5LYT7qIGUsI6AdnzMyoHMnHRhQ%22	https://ojo.pe/ojo-show/daddy-yankee-estas-eran-las-aspiraciones-del-cantante-como-beisbolista-celebs-de-puerto-rico-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/daddy-yankee-estas-eran-las-aspiraciones-del-cantante-como-beisbolista-celebs-de-puerto-rico-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:29	126349/126349	---M-Z	200	added ('OK')	text/html	etag:W/%221db83-0YpodpN+HcZ3Exy3q6mgZwpPmIM%22	https://ojo.pe/ojo-show/chyno-miranda-por-que-preocupa-mucho-su-estado-de-salud-celebs-de-venezuela-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/chyno-miranda-por-que-preocupa-mucho-su-estado-de-salud-celebs-de-venezuela-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:30	157162/157162	---M-Z	200	added ('OK')	text/html	etag:W/%22253e0-PkPGV9VxymeHoDe8ZriFhNAYaxM%22	https://ojo.pe/ojo-show/nadia-ferreira-10-cosas-que-no-sabias-de-la-nueva-novia-de-marc-anthony-miss-paraguay-2021-celebs-de-estados-unidos-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/nadia-ferreira-10-cosas-que-no-sabias-de-la-nueva-novia-de-marc-anthony-miss-paraguay-2021-celebs-de-estados-unidos-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:30	132145/132145	---M-Z	200	added ('OK')	text/html	etag:W/%221f227-KX0wCXqvkwZTVCePJYbWmzAzCGA%22	https://ojo.pe/ojo-show/karol-g-la-verdad-de-por-que-no-quiso-cantar-a-duo-sin-pijama-con-becky-g-celebs-de-colombia-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/karol-g-la-verdad-de-por-que-no-quiso-cantar-a-duo-sin-pijama-con-becky-g-celebs-de-colombia-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:30	122740/122740	---M-Z	200	added ('OK')	text/html	etag:W/%221cd6b-8wTNHMrgq/YIV7Qr4xUwXEE6xsY%22	https://ojo.pe/ojo-show/el-motivo-por-el-que-una-banda-de-rock-serbia-lleva-el-nombre-de-fernando-colunga-celebs-de-mexico-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/el-motivo-por-el-que-una-banda-de-rock-serbia-lleva-el-nombre-de-fernando-colunga-celebs-de-mexico-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:30	100120/100120	---M-Z	200	added ('OK')	text/html	etag:W/%221750e-4gZpyp0GK0eLKjqWIIaYkqqZrhw%22	https://ojo.pe/videos/actualidad/santa-rosa-de-lima-conoce-la-historia-de-la-patrona-de-america-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/videos/actualidad/santa-rosa-de-lima-conoce-la-historia-de-la-patrona-de-america-noticia/index.html	(from https://ojo.pe/)
19:42:31	124398/124398	---M-Z	200	added ('OK')	text/html	etag:W/%221d3e5-HxTn7Na7VvzMzKSsKy6i496riiQ%22	https://ojo.pe/ojo-show/cristiano-ronaldo-cual-es-la-diferencia-de-lo-que-gana-en-comparacion-con-lionel-messi-cr7-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/cristiano-ronaldo-cual-es-la-diferencia-de-lo-que-gana-en-comparacion-con-lionel-messi-cr7-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:31	10816/10816	---M--	200	added ('OK')	image/jpeg	etag:%22a0c2f0d0c228d37333a510474a27c9124ac22409%22	https://ojo.pe/resizer/cFFvgAFXh1qVJfjqwi-KIOXRYyc=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/I7AYXYBM2JA3ZPMUNGZ5OMKQUI.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/cFFvgAFXh1qVJfjqwi-KIOXRYyc=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/I7AYXYBM2JA3ZPMUNGZ5OMKQUI.jpg	(from https://ojo.pe/ojo-show/)
19:42:31	138540/138540	---M-Z	200	added ('OK')	text/html	etag:W/%2220b23-OOeZhIplNzLBIop8ZwKOMCqqUjg%22	https://ojo.pe/ojo-show/roberto-gomez-bolanos-como-surgio-el-recordado-apodo-chespirito-celebs-el-chavo-del-8-series-de-televisa-nnda-nnlt-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/ojo-show/roberto-gomez-bolanos-como-surgio-el-recordado-apodo-chespirito-celebs-el-chavo-del-8-series-de-televisa-nnda-nnlt-noticia/index.html	(from https://ojo.pe/)
19:42:31	114735/114735	---M-Z	200	added ('OK')	text/html	etag:W/%221ae26-PhQUrD3C8+X0kFUwk/g+M73eWU0%22	https://ojo.pe/hogar/que-remedios-aplicar-para-limpiar-tu-licuadora-y-dejarla-impecable-trucos-caseros-hacks-cocina-hogar-nnda-nnni-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/hogar/que-remedios-aplicar-para-limpiar-tu-licuadora-y-dejarla-impecable-trucos-caseros-hacks-cocina-hogar-nnda-nnni-noticia/index.html	(from https://ojo.pe/)
19:42:31	3726/3726	---M--	200	added ('OK')	image/jpeg	etag:%226d6c519e46e7e03150ef37077fb5abd5718696eb%22	https://ojo.pe/resizer/qaNoMO8rMiO6c65Pa12prKpxbcg=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/DT26YHBFIVFCJEIUPHUUXHHE2M.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/qaNoMO8rMiO6c65Pa12prKpxbcg=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/DT26YHBFIVFCJEIUPHUUXHHE2M.jpg	(from https://ojo.pe/ojo-show/)
19:42:31	104782/104782	---M-Z	200	added ('OK')	text/html	etag:W/%2218745-2etPugYnAs1aOfi1snCIcROcBN4%22	https://ojo.pe/videos/actualidad/debanhi-escobar-lo-que-se-sabe-hasta-el-momento-del-misterioso-caso-de-su-desaparicion-nuevo-leon-mexico-nnav-vr-video-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/videos/actualidad/debanhi-escobar-lo-que-se-sabe-hasta-el-momento-del-misterioso-caso-de-su-desaparicion-nuevo-leon-mexico-nnav-vr-video-noticia/index.html	(from https://ojo.pe/)
19:42:32	11332/11332	---M--	200	added ('OK')	image/jpeg	etag:%22b497009113acf3e0a8fec9a92987fcc9ff2f2d41%22	https://ojo.pe/resizer/boqyvQzlUUOQ8YHJ3EBiQ8m7k5A=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/DT26YHBFIVFCJEIUPHUUXHHE2M.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/boqyvQzlUUOQ8YHJ3EBiQ8m7k5A=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/DT26YHBFIVFCJEIUPHUUXHHE2M.jpg	(from https://ojo.pe/ojo-show/)
19:42:32	104737/104737	---M-Z	200	added ('OK')	text/html	etag:W/%2218717-QJOHv01G/7r+a9ey9n4QioM20ZI%22	https://ojo.pe/videos/actualidad/gobierno-subio-el-sueldo-minimo-desde-cuando-rige-este-aumento-en-el-peru-video-nnav-vr-economia-rmv-betssy-chavez-pedro-castillo-noticia/	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/videos/actualidad/gobierno-subio-el-sueldo-minimo-desde-cuando-rige-este-aumento-en-el-peru-video-nnav-vr-economia-rmv-betssy-chavez-pedro-castillo-noticia/index.html	(from https://ojo.pe/)
19:42:32	3386/3386	---M--	200	added ('OK')	image/jpeg	etag:%22b9b677952baf617cbe88c6694399bd164db12021%22	https://ojo.pe/resizer/KLFsHT4IoF3FeVF3tXV2W3fEzaE=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/Q2UFZXLPWRB5XC5AWJEFS4L5AU.jpg	C:/My%20Web%20Sites/PAGINA%20JUNIOR/ojo.pe/resizer/KLFsHT4IoF3FeVF3tXV2W3fEzaE=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/Q2UFZXLPWRB5XC5AWJEFS4L5AU.jpg	(from https://ojo.pe/ojo-show/)
